Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
255	792	0	1.80695399	101324.212	101324.212	101324.211	101324.215	0.00227604501	0.00566253224	0	0	0	0	3
256	796	0	1.81404009	101324.212	101324.212	101324.211	101324.214	0.00231510522	0.00566253224	0	0	0	0	3
257	801	0	1.82112618	101324.212	101324.212	101324.211	101324.214	0.00235328737	0.00566253224	0	0	0	0	3
258	806	0	1.82821227	101324.212	101324.212	101324.211	101324.214	0.00239175698	0.00566253224	0	0	0	0	3
259	811	0	1.83529837	101324.212	101324.212	101324.211	101324.214	0.00242947967	0.00566253224	0	0	0	0	3
260	816	0	1.84238446	101324.212	101324.212	101324.211	101324.214	0.00246566154	0.00566253224	0	0	0	0	3
261	821	0	1.84947056	101324.212	101324.212	101324.211	101324.214	0.00249964232	0.00566253224	0	0	0	0	3
262	826	0	1.85655665	101324.212	101324.212	101324.211	101324.214	0.00253226387	0.00566253224	0	0	0	0	3
263	831	0	1.86364274	101324.212	101324.212	101324.211	101324.214	0.00256283201	0.00566253224	0	0	0	0	3
264	836	0	1.87072884	101324.212	101324.212	101324.211	101324.214	0.00259273264	0.00566253224	0	0	0	0	3
265	840	0	1.87781493	101324.211	101324.212	101324.211	101324.213	0.00247851392	0.00566253224	0	0	0	0	3
266	845	0	1.88490103	101324.211	101324.212	101324.211	101324.213	0.00233927152	0.00566253224	0	0	0	0	3
267	850	0	1.89198712	101324.211	101324.212	101324.211	101324.213	0.002228329	0.00566253224	0	0	0	0	3
268	854	0	1.89907321	101324.211	101324.212	101324.211	101324.213	0.00208312355	0.00566253224	0	0	0	0	3
269	859	0	1.90615931	101324.211	101324.212	101324.211	101324.213	0.00188251922	0.00566253224	0	0	0	0	3
270	863	0	1.9132454	101324.211	101324.212	101324.211	101324.213	0.00176752983	0.00566253224	0	0	0	0	3
271	868	0	1.9203315	101324.211	101324.212	101324.211	101324.213	0.00157385906	0.00566253224	0	0	0	0	3
272	873	0	1.92741759	101324.211	101324.212	101324.211	101324.212	0.00141301575	0.00566253224	0	0	0	0	3
273	878	0	1.93450368	101324.211	101324.211	101324.211	101324.212	0.00124973377	0.00566253224	0	0	0	0	3
274	884	0	1.94158978	101324.211	101324.211	101324.211	101324.212	0.00108949999	0.00566253224	0	0	0	0	3
275	889	0	1.94867587	101324.211	101324.211	101324.211	101324.212	0.000983430145	0.00566253224	0	0	0	0	3
276	893	0	1.95576197	101324.211	101324.211	101324.211	101324.212	0.000871644632	0.00566253224	0	0	0	0	3
277	898	0	1.96284806	101324.211	101324.211	101324.211	101324.212	0.000766573779	0.00566253224	0	0	0	0	3
278	903	0	1.96993416	101324.211	101324.211	101324.211	101324.212	0.000766573779	0.00566253224	0	0	0	0	3
279	908	0	1.97702025	101324.211	101324.211	101324.211	101324.212	0.000766573779	0.00566253224	0	0	0	0	3
280	912	0	1.98410634	101324.211	101324.211	101324.211	101324.212	0.000766573779	0.00566253224	0	0	0	0	3
281	917	0	1.99119244	101324.211	101324.211	101324.211	101324.212	0.000766573779	0.00566253224	0	0	0	0	3
282	922	0	1.99827853	101324.211	101324.211	101324.211	101324.212	0.000766573779	0.00566253224	0	0	0	0	3
283	927	0	2.00536463	101324.211	101324.211	101324.211	101324.212	0.000766573779	0.00566253224	0	0	0	0	3
284	932	0	2.01245072	101324.211	101324.211	101324.211	101324.212	0.000766573779	0.00566253224	0	0	0	0	3
285	937	0	2.01953681	101324.211	101324.211	101324.211	101324.212	0.000766573779	0.00566253224	0	0	0	0	3
286	943	0	2.02662291	101324.211	101324.211	101324.211	101324.212	0.000766573779	0.00566253224	0	0	0	0	3
287	948	0	2.033709	101324.211	101324.211	101324.211	101324.212	0.000766573779	0.00566253224	0	0	0	0	3
288	953	0	2.0407951	101324.211	101324.211	101324.211	101324.212	0.000766573779	0.00566253224	0	0	0	0	3
289	958	0	2.04788119	101324.211	101324.211	101324.211	101324.212	0.000766573779	0.00566253224	0	0	0	0	3
290	963	0	2.05496728	101324.211	101324.211	101324.211	101324.212	0.000766573779	0.00566253224	0	0	0	0	3
291	968	0	2.06205338	101324.211	101324.211	101324.211	101324.212	0.000766573779	0.00566253224	0	0	0	0	3
292	972	0	2.06913947	101324.211	101324.211	101324.211	101324.212	0.000704010643	0.00566253224	0	0	0	0	3
293	977	0	2.07622557	101324.211	101324.211	101324.211	101324.212	0.000681644466	0.00566253224	0	0	0	0	3
294	982	0	2.08331166	101324.211	101324.211	101324.211	101324.212	0.000607980997	0.00566253224	0	0	0	0	3
295	987	0	2.09039775	101324.211	101324.211	101324.211	101324.212	0.000607980997	0.00566253224	0	0	0	0	3
296	992	0	2.09748385	101324.211	101324.211	101324.211	101324.212	0.000607980997	0.00566253224	0	0	0	0	3
297	997	0	2.10456994	101324.211	101324.211	101324.211	101324.212	0.000607980997	0.00566253224	0	0	0	0	3
298	1002	0	2.11165604	101324.211	101324.211	101324.211	101324.212	0.000607980997	0.00566253224	0	0	0	0	3
299	1007	0	2.11874213	101324.211	101324.211	101324.211	101324.212	0.000607980997	0.00566253224	0	0	0	0	3
300	1012	0	2.12582822	101324.211	101324.211	101324.211	101324.212	0.000607980997	0.00566253224	0	0	0	0	3
301	1024	0	2.13291432	101324.211	101324.211	101324.211	101324.212	0.000607980997	0.00566253224	0	0	0	0	3
302	1029	0	2.14000041	101324.211	101324.211	101324.211	101324.212	0.000628903261	0.00566253224	0	0	0	0	3
303	1034	0	2.14708651	101324.211	101324.211	101324.211	101324.212	0.000671545247	0.00566253224	0	0	0	0	3
304	1039	0	2.1541726	101324.211	101324.211	101324.211	101324.212	0.000671545247	0.00566253224	0	0	0	0	3
305	1044	0	2.1612587	101324.211	101324.211	101324.211	101324.212	0.000677563308	0.00566253224	0	0	0	0	3
306	1049	0	2.16834479	101324.211	101324.211	101324.211	101324.212	0.000677563308	0.00566253224	0	0	0	0	3
307	1054	0	2.17543088	101324.211	101324.211	101324.211	101324.212	0.000677563308	0.00566253224	0	0	0	0	3
308	1058	0	2.18251698	101324.211	101324.211	101324.211	101324.212	0.000677563308	0.00566253224	0	0	0	0	3
309	1063	0	2.18960307	101324.211	101324.211	101324.211	101324.212	0.000684115745	0.00566253224	0	0	0	0	3
310	1068	0	2.19668917	101324.211	101324.211	101324.211	101324.212	0.000728336119	0.00566253224	0	0	0	0	3
311	1073	0	2.20377526	101324.211	101324.211	101324.211	101324.212	0.000728336119	0.00566253224	0	0	0	0	3
312	1078	0	2.21086135	101324.211	101324.211	101324.211	101324.212	0.000728336119	0.00566253224	0	0	0	0	3
313	1083	0	2.21794745	101324.211	101324.211	101324.211	101324.212	0.000728336119	0.00566253224	0	0	0	0	3
314	1087	0	2.22503354	101324.211	101324.211	101324.211	101324.212	0.000728336119	0.00566253224	0	0	0	0	3
315	1092	0	2.23211964	101324.211	101324.211	101324.211	101324.212	0.000728336119	0.00566253224	0	0	0	0	3
316	1097	0	2.23920573	101324.211	101324.211	101324.211	101324.212	0.000728336119	0.00566253224	0	0	0	0	3
317	1102	0	2.24629182	101324.211	101324.211	101324.211	101324.212	0.000728336119	0.00566253224	0	0	0	0	3
318	1107	0	2.25337792	101324.211	101324.211	101324.211	101324.212	0.000728336119	0.00566253224	0	0	0	0	3
319	1111	0	2.26046401	101324.211	101324.211	101324.211	101324.212	0.000728336119	0.00566253224	0	0	0	0	3
320	1116	0	2.26755011	101324.211	101324.211	101324.211	101324.212	0.000728336119	0.00566253224	0	0	0	0	3
321	1121	0	2.2746362	101324.211	101324.211	101324.211	101324.212	0.000728336119	0.00566253224	0	0	0	0	3
322	1126	0	2.28172229	101324.211	101324.211	101324.211	101324.212	0.000728336119	0.00566253224	0	0	0	0	3
323	1131	0	2.28880839	101324.211	101324.211	101324.211	101324.212	0.000728336119	0.00566253224	0	0	0	0	3
324	1135	0	2.29589448	101324.211	101324.211	101324.211	101324.212	0.000728336119	0.00566253224	0	0	0	0	3
325	1141	0	2.30298058	101324.211	101324.211	101324.211	101324.212	0.000703228536	0.00566253224	0	0	0	0	3
326	1146	0	2.31006667	101324.211	101324.211	101324.211	101324.212	0.000668138062	0.00566253224	0	0	0	0	3
327	1151	0	2.31715277	101324.212	101324.211	101324.211	101324.212	0.000633070405	0.00566253224	0	0	0	0	3
328	1156	0	2.32423886	101324.212	101324.211	101324.211	101324.212	0.000596953221	0.00566253224	0	0	0	0	3
329	1162	0	2.33132495	101324.212	101324.211	101324.211	101324.212	0.000561239052	0.00566253224	0	0	0	0	3
330	1166	0	2.33841105	101324.212	101324.211	101324.211	101324.212	0.000527100667	0.00566253224	0	0	0	0	3
331	1172	0	2.34549714	101324.211	101324.211	101324.211	101324.212	0.000497323301	0.00566253224	0	0	0	0	3
332	1176	0	2.35258324	101324.211	101324.211	101324.211	101324.212	0.000468963306	0.00566253224	0	0	0	0	3
333	1181	0	2.35966933	101324.211	101324.211	101324.211	101324.212	0.000443817422	0.00566253224	0	0	0	0	3
334	1186	0	2.36675542	101324.211	101324.211	101324.211	101324.212	0.000418706826	0.00566253224	0	0	0	0	3
335	1192	0	2.37384152	101324.211	101324.211	101324.211	101324.212	0.000392216927	0.00566253224	0	0	0	0	3
336	1198	0	2.38092761	101324.211	101324.211	101324.211	101324.212	0.000365586049	0.00566253224	0	0	0	0	3
337	1203	0	2.38801371	101324.211	101324.211	101324.211	101324.212	0.000340609622	0.00566253224	0	0	0	0	3
338	1209	0	2.3950998	101324.211	101324.211	101324.211	101324.212	0.000316612335	0.00566253224	0	0	0	0	3
339	1214	0	2.40218589	101324.211	101324.211	101324.211	101324.212	0.000295245263	0.00566253224	0	0	0	0	3
340	1220	0	2.40927199	101324.211	101324.211	101324.211	101324.212	0.000277039071	0.00566253224	0	0	0	0	3
341	1224	0	2.41635808	101324.211	101324.211	101324.211	101324.212	0.000260970526	0.00566253224	0	0	0	0	3
342	1229	0	2.42344418	101324.211	101324.211	101324.211	101324.212	0.000245601928	0.00566253224	0	0	0	0	3
343	1234	0	2.43053027	101324.211	101324.211	101324.211	101324.212	0.00023250388	0.00566253224	0	0	0	0	3
344	1239	0	2.43761636	101324.211	101324.211	101324.211	101324.212	0.000223068069	0.00566253224	0	0	0	0	3
345	1244	0	2.44470246	101324.211	101324.211	101324.211	101324.212	0.000224828356	0.00566253224	0	0	0	0	3
346	1249	0	2.45178855	101324.211	101324.211	101324.211	101324.212	0.000226166914	0.00566253224	0	0	0	0	3
347	1254	0	2.45887465	101324.211	101324.211	101324.211	101324.212	0.000228219418	0.00566253224	0	0	0	0	3
348	1259	0	2.46596074	101324.211	101324.211	101324.211	101324.212	0.000231140439	0.00566253224	0	0	0	0	3
349	1264	0	2.47304683	101324.211	101324.211	101324.211	101324.212	0.000234905281	0.00566253224	0	0	0	0	3
350	1269	0	2.48013293	101324.211	101324.211	101324.211	101324.212	0.000239321613	0.00566253224	0	0	0	0	3
351	1273	0	2.48721902	101324.211	101324.211	101324.211	101324.212	0.000245179908	0.00566253224	0	0	0	0	3
352	1278	0	2.49430512	101324.211	101324.211	101324.211	101324.212	0.000251140649	0.00566253224	0	0	0	0	3
353	1283	0	2.50139121	101324.211	101324.211	101324.211	101324.212	0.000259469962	0.00566253224	0	0	0	0	3
354	1288	0	2.50847731	101324.211	101324.211	101324.211	101324.212	0.000268000891	0.00566253224	0	0	0	0	3
355	1293	0	2.5155634	101324.211	101324.211	101324.211	101324.212	0.000277499828	0.00566253224	0	0	0	0	3
356	1297	0	2.52264949	101324.211	101324.211	101324.211	101324.212	0.000286362338	0.00566253224	0	0	0	0	3
357	1302	0	2.52973559	101324.211	101324.211	101324.211	101324.212	0.000295063306	0.00566253224	0	0	0	0	3
358	1307	0	2.53682168	101324.211	101324.211	101324.211	101324.212	0.000302667948	0.00566253224	0	0	0	0	3
359	1312	0	2.54390778	101324.211	101324.211	101324.211	101324.212	0.000309487747	0.00566253224	0	0	0	0	3
360	1316	0	2.55099387	101324.211	101324.211	101324.211	101324.212	0.000315153709	0.00566253224	0	0	0	0	3
361	1321	0	2.55807996	101324.211	101324.211	101324.211	101324.212	0.000320991967	0.00566253224	0	0	0	0	3
362	1326	0	2.56516606	101324.211	101324.211	101324.211	101324.212	0.00032647248	0.00566253224	0	0	0	0	3
363	1331	0	2.57225215	101324.211	101324.211	101324.211	101324.212	0.000332296098	0.00566253224	0	0	0	0	3
364	1337	0	2.57933825	101324.211	101324.211	101324.211	101324.212	0.00033714177	0.00566253224	0	0	0	0	3
365	1341	0	2.58642434	101324.211	101324.211	101324.211	101324.212	0.000341311796	0.00566253224	0	0	0	0	3
366	1346	0	2.59351043	101324.211	101324.211	101324.211	101324.212	0.000342171086	0.00566253224	0	0	0	0	3
367	1351	0	2.60059653	101324.211	101324.211	101324.211	101324.212	0.000341447289	0.00566253224	0	0	0	0	3
368	1356	0	2.60768262	101324.211	101324.211	101324.211	101324.212	0.000340771643	0.00566253224	0	0	0	0	3
369	1361	0	2.61476872	101324.211	101324.211	101324.211	101324.212	0.000339792678	0.00566253224	0	0	0	0	3
370	1365	0	2.62185481	101324.211	101324.211	101324.211	101324.212	0.000339306876	0.00566253224	0	0	0	0	3
371	1370	0	2.6289409	101324.211	101324.211	101324.211	101324.212	0.000337269114	0.00566253224	0	0	0	0	3
372	1375	0	2.636027	101324.211	101324.211	101324.211	101324.212	0.000333579592	0.00566253224	0	0	0	0	3
373	1380	0	2.64311309	101324.211	101324.211	101324.211	101324.212	0.000326947222	0.00566253224	0	0	0	0	3
374	1386	0	2.65019919	101324.211	101324.211	101324.211	101324.212	0.000319794912	0.00566253224	0	0	0	0	3
375	1390	0	2.65728528	101324.211	101324.211	101324.211	101324.212	0.00031200728	0.00566253224	0	0	0	0	3
376	1395	0	2.66437138	101324.211	101324.211	101324.211	101324.212	0.000307086666	0.00566253224	0	0	0	0	3
377	1400	0	2.67145747	101324.211	101324.211	101324.211	101324.212	0.00030264433	0.00566253224	0	0	0	0	3
378	1405	0	2.67854356	101324.211	101324.211	101324.211	101324.212	0.00029886479	0.00566253224	0	0	0	0	3
379	1411	0	2.68562966	101324.211	101324.211	101324.211	101324.212	0.000295136473	0.00566253224	0	0	0	0	3
380	1415	0	2.69271575	101324.211	101324.211	101324.211	101324.212	0.000289691408	0.00566253224	0	0	0	0	3
381	1420	0	2.69980185	101324.211	101324.211	101324.211	101324.212	0.000282920097	0.00566253224	0	0	0	0	3
382	1425	0	2.70688794	101324.211	101324.211	101324.211	101324.212	0.000277554005	0.00566253224	0	0	0	0	3
383	1429	0	2.71397403	101324.211	101324.211	101324.211	101324.212	0.000272951118	0.00566253224	0	0	0	0	3
384	1434	0	2.72106013	101324.211	101324.211	101324.211	101324.212	0.000270539138	0.00566253224	0	0	0	0	3
385	1439	0	2.72814622	101324.211	101324.211	101324.211	101324.212	0.000268756907	0.00566253224	0	0	0	0	3
386	1443	0	2.73523232	101324.211	101324.211	101324.211	101324.212	0.000266771458	0.00566253224	0	0	0	0	3
387	1448	0	2.74231841	101324.211	101324.211	101324.211	101324.212	0.000264287577	0.00566253224	0	0	0	0	3
388	1453	0	2.7494045	101324.211	101324.211	101324.211	101324.212	0.000260092202	0.00566253224	0	0	0	0	3
389	1458	0	2.7564906	101324.211	101324.211	101324.211	101324.212	0.000255811567	0.00566253224	0	0	0	0	3
390	1463	0	2.76357669	101324.211	101324.211	101324.211	101324.212	0.000250810772	0.00566253224	0	0	0	0	3
391	1468	0	2.77066279	101324.211	101324.211	101324.211	101324.212	0.000247102173	0.00566253224	0	0	0	0	3
392	1473	0	2.77774888	101324.211	101324.211	101324.211	101324.212	0.00024447235	0.00566253224	0	0	0	0	3
393	1479	0	2.78483497	101324.211	101324.211	101324.211	101324.212	0.00024262238	0.00566253224	0	0	0	0	3
394	1484	0	2.79192107	101324.211	101324.211	101324.211	101324.212	0.000242152411	0.00566253224	0	0	0	0	3
395	1489	0	2.79900716	101324.211	101324.211	101324.211	101324.212	0.000242179551	0.00566253224	0	0	0	0	3
396	1493	0	2.80609326	101324.211	101324.211	101324.211	101324.212	0.000243143746	0.00566253224	0	0	0	0	3
397	1498	0	2.81317935	101324.211	101324.211	101324.211	101324.212	0.000245870993	0.00566253224	0	0	0	0	3
398	1503	0	2.82026545	101324.211	101324.211	101324.211	101324.212	0.000249907593	0.00566253224	0	0	0	0	3
399	1508	0	2.82735154	101324.211	101324.211	101324.211	101324.212	0.000255048668	0.00566253224	0	0	0	0	3
400	1513	0	2.83443763	101324.211	101324.211	101324.211	101324.212	0.000259138847	0.00566253224	0	0	0	0	3
401	1525	0	2.84152373	101324.211	101324.211	101324.211	101324.211	0.000260749744	0.00566253224	0	0	0	0	3
402	1530	0	2.84860982	101324.211	101324.211	101324.211	101324.211	0.00026074714	0.00566253224	0	0	0	0	3
403	1535	0	2.85569592	101324.211	101324.211	101324.211	101324.211	0.000258710395	0.00566253224	0	0	0	0	3
404	1540	0	2.86278201	101324.211	101324.211	101324.211	101324.211	0.000255227395	0.00566253224	0	0	0	0	3
405	1545	0	2.8698681	101324.211	101324.211	101324.211	101324.211	0.000253130682	0.00566253224	0	0	0	0	3
406	1550	0	2.8769542	101324.211	101324.211	101324.211	101324.211	0.000251817633	0.00566253224	0	0	0	0	3
407	1555	0	2.88404029	101324.211	101324.211	101324.211	101324.211	0.000250181663	0.00566253224	0	0	0	0	3
408	1560	0	2.89112639	101324.211	101324.211	101324.211	101324.211	0.000249187811	0.00566253224	0	0	0	0	3
409	1564	0	2.89821248	101324.211	101324.211	101324.211	101324.211	0.000247110918	0.00566253224	0	0	0	0	3
410	1569	0	2.90529857	101324.212	101324.211	101324.211	101324.212	0.000245360163	0.00566253224	0	0	0	0	3
411	1574	0	2.91238467	101324.212	101324.211	101324.211	101324.212	0.000242487076	0.00566253224	0	0	0	0	3
412	1579	0	2.91947076	101324.212	101324.211	101324.211	101324.212	0.000241380636	0.00566253224	0	0	0	0	3
413	1584	0	2.92655686	101324.212	101324.211	101324.211	101324.212	0.000239621149	0.00566253224	0	0	0	0	3
414	1589	0	2.93364295	101324.212	101324.211	101324.211	101324.212	0.000239144094	0.00566253224	0	0	0	0	3
415	1593	0	2.94072904	101324.212	101324.211	101324.211	101324.212	0.000237383807	0.00566253224	0	0	0	0	3
416	1598	0	2.94781514	101324.212	101324.211	101324.211	101324.212	0.000236045249	0.00566253224	0	0	0	0	3
417	1602	0	2.95490123	101324.212	101324.211	101324.211	101324.212	0.000233992745	0.00566253224	0	0	0	0	3
418	1607	0	2.96198733	101324.212	101324.211	101324.211	101324.212	0.000231071725	0.00566253224	0	0	0	0	3
419	1612	0	2.96907342	101324.212	101324.211	101324.211	101324.212	0.000227306882	0.00566253224	0	0	0	0	3
420	1617	0	2.97615951	101324.212	101324.211	101324.211	101324.212	0.000222890551	0.00566253224	0	0	0	0	3
421	1622	0	2.98324561	101324.212	101324.211	101324.211	101324.212	0.000217032255	0.00566253224	0	0	0	0	3
422	1627	0	2.9903317	101324.212	101324.211	101324.211	101324.212	0.000211071514	0.00566253224	0	0	0	0	3
423	1631	0	2.9974178	101324.212	101324.211	101324.211	101324.212	0.000202742202	0.00566253224	0	0	0	0	3
424	1636	0	3.00450389	101324.212	101324.211	101324.211	101324.212	0.000194211272	0.00566253224	0	0	0	0	3
425	1641	0	3.01158999	101324.212	101324.211	101324.211	101324.212	0.000184712335	0.00566253224	0	0	0	0	3
426	1647	0	3.01867608	101324.212	101324.211	101324.211	101324.212	0.000175849826	0.00566253224	0	0	0	0	3
427	1652	0	3.02576217	101324.212	101324.211	101324.211	101324.212	0.000167148857	0.00566253224	0	0	0	0	3
428	1657	0	3.03284827	101324.212	101324.211	101324.211	101324.212	0.000171642401	0.00566253224	0	0	0	0	3
429	1662	0	3.03993436	101324.212	101324.211	101324.211	101324.212	0.000187548358	0.00566253224	0	0	0	0	3
430	1667	0	3.04702046	101324.212	101324.211	101324.211	101324.212	0.000202982526	0.00566253224	0	0	0	0	3
431	1671	0	3.05410655	101324.212	101324.211	101324.211	101324.212	0.000217067005	0.00566253224	0	0	0	0	3
432	1677	0	3.06119264	101324.212	101324.211	101324.211	101324.212	0.000230642778	0.00566253224	0	0	0	0	3
433	1682	0	3.06827874	101324.212	101324.211	101324.211	101324.212	0.000242433336	0.00566253224	0	0	0	0	3
434	1687	0	3.07536483	101324.212	101324.211	101324.211	101324.212	0.000253998107	0.00566253224	0	0	0	0	3
435	1692	0	3.08245093	101324.212	101324.211	101324.211	101324.212	0.00026403935	0.00566253224	0	0	0	0	3
436	1696	0	3.08953702	101324.212	101324.211	101324.211	101324.212	0.000273276004	0.00566253224	0	0	0	0	3
437	1701	0	3.09662311	101324.212	101324.211	101324.211	101324.212	0.00028036916	0.00566253224	0	0	0	0	3
438	1707	0	3.10370921	101324.212	101324.211	101324.211	101324.212	0.000287011659	0.00566253224	0	0	0	0	3
439	1712	0	3.1107953	101324.211	101324.211	101324.211	101324.212	0.000290193842	0.00566253224	0	0	0	0	3
440	1716	0	3.1178814	101324.211	101324.211	101324.211	101324.212	0.000293651552	0.00566253224	0	0	0	0	3
441	1721	0	3.12496749	101324.211	101324.211	101324.211	101324.212	0.0002961055	0.00566253224	0	0	0	0	3
442	1726	0	3.13205358	101324.211	101324.211	101324.211	101324.212	0.000298071085	0.00566253224	0	0	0	0	3
443	1730	0	3.13913968	101324.211	101324.211	101324.211	101324.212	0.00029934512	0.00566253224	0	0	0	0	3
444	1736	0	3.14622577	101324.211	101324.211	101324.211	101324.212	0.000301008127	0.00566253224	0	0	0	0	3
445	1741	0	3.15331187	101324.211	101324.211	101324.211	101324.212	0.000302247601	0.00566253224	0	0	0	0	3
446	1745	0	3.16039796	101324.211	101324.211	101324.211	101324.212	0.000303284542	0.00566253224	0	0	0	0	3
447	1751	0	3.16748406	101324.211	101324.211	101324.211	101324.212	0.000303935594	0.00566253224	0	0	0	0	3
448	1756	0	3.17457015	101324.211	101324.211	101324.211	101324.212	0.000304404035	0.00566253224	0	0	0	0	3
449	1761	0	3.18165624	101324.211	101324.211	101324.211	101324.212	0.000304404035	0.00566253224	0	0	0	0	3
450	1766	0	3.18874234	101324.211	101324.211	101324.211	101324.212	0.00030469762	0.00566253224	0	0	0	0	3
451	1770	0	3.19582843	101324.211	101324.211	101324.211	101324.212	0.00030469762	0.00566253224	0	0	0	0	3
452	1775	0	3.20291453	101324.211	101324.211	101324.211	101324.212	0.000305156893	0.00566253224	0	0	0	0	3
453	1779	0	3.21000062	101324.211	101324.211	101324.211	101324.212	0.000306291608	0.00566253224	0	0	0	0	3
454	1784	0	3.21708671	101324.211	101324.211	101324.211	101324.212	0.000306665723	0.00566253224	0	0	0	0	3
455	1788	0	3.22417281	101324.211	101324.211	101324.211	101324.212	0.00030668304	0.00566253224	0	0	0	0	3
456	1794	0	3.2312589	101324.211	101324.211	101324.211	101324.212	0.000307186099	0.00566253224	0	0	0	0	3
457	1798	0	3.238345	101324.211	101324.211	101324.211	101324.212	0.00030756036	0.00566253224	0	0	0	0	3
458	1804	0	3.24543109	101324.211	101324.211	101324.211	101324.212	0.000309253897	0.00566253224	0	0	0	0	3
459	1809	0	3.25251718	101324.211	101324.211	101324.211	101324.212	0.000309868352	0.00566253224	0	0	0	0	3
460	1814	0	3.25960328	101324.211	101324.211	101324.211	101324.212	0.000310443123	0.00566253224	0	0	0	0	3
461	1818	0	3.26668937	101324.211	101324.211	101324.211	101324.212	0.000310443123	0.00566253224	0	0	0	0	3
462	1823	0	3.27377547	101324.211	101324.211	101324.211	101324.212	0.000310443123	0.00566253224	0	0	0	0	3
463	1827	0	3.28086156	101324.211	101324.211	101324.211	101324.212	0.000310443123	0.00566253224	0	0	0	0	3
464	1833	0	3.28794765	101324.211	101324.211	101324.211	101324.212	0.000310443123	0.00566253224	0	0	0	0	3
465	1837	0	3.29503375	101324.211	101324.211	101324.211	101324.212	0.000310443123	0.00566253224	0	0	0	0	3
466	1842	0	3.30211984	101324.211	101324.211	101324.211	101324.212	0.000310443123	0.00566253224	0	0	0	0	3
467	1848	0	3.30920594	101324.211	101324.211	101324.211	101324.212	0.000310443123	0.00566253224	0	0	0	0	3
468	1853	0	3.31629203	101324.211	101324.211	101324.211	101324.212	0.000310443123	0.00566253224	0	0	0	0	3
469	1858	0	3.32337812	101324.21	101324.211	101324.21	101324.212	0.000310443123	0.00566253224	0	0	0	0	3
470	1862	0	3.33046422	101324.21	101324.211	101324.21	101324.212	0.000310443123	0.00566253224	0	0	0	0	3
471	1868	0	3.33755031	101324.21	101324.211	101324.21	101324.212	0.000310443123	0.00566253224	0	0	0	0	3
472	1873	0	3.34463641	101324.21	101324.211	101324.21	101324.212	0.000310443123	0.00566253224	0	0	0	0	3
473	1878	0	3.3517225	101324.21	101324.211	101324.21	101324.212	0.000310443123	0.00566253224	0	0	0	0	3
474	1883	0	3.3588086	101324.21	101324.211	101324.21	101324.212	0.000310443123	0.00566253224	0	0	0	0	3
475	1888	0	3.36589469	101324.21	101324.211	101324.21	101324.212	0.000310443123	0.00566253224	0	0	0	0	3
476	1892	0	3.37298078	101324.211	101324.211	101324.21	101324.212	0.000310419578	0.00566253224	0	0	0	0	3
477	1897	0	3.38006688	101324.211	101324.211	101324.21	101324.212	0.000310419578	0.00566253224	0	0	0	0	3
478	1902	0	3.38715297	101324.211	101324.211	101324.21	101324.212	0.000309538504	0.00566253224	0	0	0	0	3
479	1907	0	3.39423907	101324.211	101324.211	101324.21	101324.212	0.000308708855	0.00566253224	0	0	0	0	3
480	1912	0	3.40132516	101324.211	101324.211	101324.21	101324.212	0.000305220878	0.00566253224	0	0	0	0	3
481	1917	0	3.40841125	101324.211	101324.211	101324.21	101324.212	0.000301499575	0.00566253224	0	0	0	0	3
482	1921	0	3.41549735	101324.211	101324.211	101324.21	101324.212	0.000295131729	0.00566253224	0	0	0	0	3
483	1926	0	3.42258344	101324.211	101324.211	101324.21	101324.212	0.000290446726	0.00566253224	0	0	0	0	3
484	1930	0	3.42966954	101324.211	101324.211	101324.21	101324.212	0.000284325739	0.00566253224	0	0	0	0	3
485	1935	0	3.43675563	101324.211	101324.211	101324.21	101324.212	0.000279140382	0.00566253224	0	0	0	0	3
486	1940	0	3.44384172	101324.211	101324.211	101324.21	101324.212	0.000272423858	0.00566253224	0	0	0	0	3
487	1945	0	3.45092782	101324.211	101324.211	101324.21	101324.212	0.000265979048	0.00566253224	0	0	0	0	3
488	1950	0	3.45801391	101324.211	101324.211	101324.21	101324.212	0.00025783504	0.00566253224	0	0	0	0	3
489	1955	0	3.46510001	101324.211	101324.211	101324.21	101324.212	0.000248924553	0.00566253224	0	0	0	0	3
490	1959	0	3.4721861	101324.211	101324.211	101324.21	101324.212	0.000240011825	0.00566253224	0	0	0	0	3
491	1965	0	3.47927219	101324.211	101324.211	101324.21	101324.212	0.000248475873	0.00566253224	0	0	0	0	3
492	1969	0	3.48635829	101324.211	101324.211	101324.21	101324.212	0.000255922962	0.00566253224	0	0	0	0	3
493	1974	0	3.49344438	101324.211	101324.211	101324.21	101324.212	0.000264640272	0.00566253224	0	0	0	0	3
494	1978	0	3.50053048	101324.211	101324.211	101324.21	101324.212	0.000271293291	0.00566253224	0	0	0	0	3
495	1984	0	3.50761657	101324.211	101324.211	101324.21	101324.212	0.000278206047	0.00566253224	0	0	0	0	3
496	1989	0	3.51470267	101324.211	101324.211	101324.21	101324.212	0.000283382367	0.00566253224	0	0	0	0	3
497	1994	0	3.52178876	101324.211	101324.211	101324.21	101324.212	0.000288711803	0.00566253224	0	0	0	0	3
498	1999	0	3.52887485	101324.211	101324.211	101324.21	101324.212	0.000292765544	0.00566253224	0	0	0	0	3
